city,count
BEAVER CREEK,4
HALLANDALE BEACH,236
CHATEAUGAY,4
NEWBERRY,146
BOHEMIA,10
BRYN MAWR,46
MADISON HEIGHTS,127
CLOSPLINT,1
GARFIELD HTS,17
DODD CITY,4
MOUNT BETHEL,8
SOSO,4
NORTH READING,22
SPICELAND,3
JHDSJDS,1
EDWARDSVILLE,98
SOUTH FORK,13
BEAR RIVER CITY,2
CHAUMONT,6
PARKVILLE,189
ALLEGHENY,2
MONTEBELLO,115
CRUMPTON,2
CLARKTON,6
BENNETTSVILLE,20
N SPRINGFIELD,3
HOLMDEL,87
KNOLLWOOD,3
ROCHESTER HILLS,201
HIALEAH GDNS,2
TRIBES HILL,2
GENOLA,4
CITY OF WILKES BARRE,3
HERNANDEZ,1
HUGHSON,42
LAUREL SPRINGS,23
CHESTNUT HILL COVE,3
FLOWERY BR,28
MARBLETOWN,1
KEMAH,30
DENTON,562
LONDONDERRY,75
SEAGRAVES,3
TALMO,9
MOUNT ARLINGTON,16
GARYSBURG,6
SMYRNA,624
SHELLSBURG,7
HARKERS ISLAND,4
HUNTINGDON VY,7
KENNEDYVILLE,2
WADESVILLE,10
BOILING SPRINGS,128
DEER MEADOWS,1
BONCARBO,1
PISMO BEACH,46
BRISTOL,489
MUNISING,1
NAPER,2
STRYKERSVILLE,6
HOLLY LAKE RANCH,21
ADENA,2
MAPLETON DEP,1
FITZGERALD,49
REEVES,2
KENOZA LAKE,1
SUMMERSVILLE,17
YAWKEY,2
ETHRIDGE,13
CASHIERS,10
NORTH MANCHESTER,11
ATWATER,199
HELOTES,90
LOCH LOMOND,2
NORTH SCITUATE,5
VILLAGE MILLS,5
SYLVAN SPRINGS,2
COMMERCE TOWNSHIP,107
HIGHLANDS,77
SEWANEE,10
LEDBETTER,9
RANDALL,8
WEATOGUE,8
CHESTERVILLE,2
HONOLULU,166
ADELL,2
HOWE,25
VELVA,3
CAPE MAY C H,1
FERRON,9
BROOKELAND,11
HAMMONDSVILLE,2
LISLE,98
BRAINERD,81
HYDESVILLE,2
PORT WENTWRTH,6
SUTHERLIN,29
HOYT,7
FT THOMAS,1
AMARGOSA VALLEY,2
FARINA,1
SLOUGHHOUSE,11
HOLLENBERG,2
MILTON FRWTR,3
GREENSBURG,174
HERMOSA BEACH,46
N RICHLND HLS,41
DANDRIDGE,41
SLINGERLANDS,18
LITHIA SPRINGS,61
ESSEX JUNCTION,20
KERSHAW,29
BELFAIR,38
CADYVILLE,6
CLARINDA,12
JEROME,66
COOLEEMEE,2
GOLDEN BEACH,9
THEODOSIA,6
LATHROP,239
CENTER OSSIPEE,6
DAVIS CREEK,2
DAYKIN,1
MELROSE PARK,79
NORTH PALM BEACH,131
LORIMOR,3
BEMIDJI,73
GARRETT PARK,3
ELBOW LAKE,2
ALLEN PARK,73
WILMONT,1
NEWTON UPPER FALLS,2
GFHFGJHFGHJ,1
WIND GAP,11
BENTLEYVILLE,9
MURRIERTA,1
TOLUCA LAKE,17
WEST KINGSTON,4
NORTH NEWTON,2
RADCLIFF,51
SCARSDALE,58
CHITTENANGO,20
ROCK HALL,12
BELLEVUE,705
CASPAR,2
SNOWVILLE,1
MONTOPOLIS,5
PACIFIC BEACH,5
LK CORMORANT,2
KINGS CANYON NATIONAL PK,1
WIRTZ,11
ASBURY PARK,33
LANGLOIS,2
MATTAWAN,16
BAY TOWN,1
POMFRET,8
FLOWERY BRANCH,106
SAUGATUCK,8
MAPLE LAKE,18
NEWARK VALLEY,5
WARM SPRINGS,7
ELMHURST,199
GADSDEN,136
CENTERPOINT,2
LYNCH STATION,9
GUEYDAN,9
AIRVILLE,9
SOUTH HACKENSACK,11
SWEDESBORO,69
SPENCERPORT,48
AMENIA,10
COLLEYVILLE,185
CAMPBELLSPORT,2
JAVA CENTER,1
JOPPA,56
MIROMAR LAKES,23
WEKIVA SPRINGS,3
FAUCETT,3
SEWICKLEY,37
HJHJKG,1
MC ROBERTS,1
SHARON GROVE,1
TWIN LAKES,31
BRISTOW,148
SUTTER,15
DARBYDALE,3
SINCLAIR,2
PETERSTOWN,4
EAST BURKE,2
PARKER CITY,6
INDIAN MOUND,7
WINNETT,3
LUTHERSBURG,2
STOKES,1
AUBURNDALE,319
BRANCHLAND,1
SAN MANUEL,14
SILVER GROVE,3
CAPULIN,1
SADDLEBROOKE,11
PROVIDENCE VILLAGE,27
JESUP,63
ONSLOW,1
TROSPER,1
MT PLEASANT,244
SUMAS,5
COURTDALE,4
GORE SPRINGS,2
PEN VALLEY,1
CASPER,159
NEW ARK,5
BELL CITY,9
KILAUEA,1
MOUNT VICTORY,6
BERLIN,258
RENOVO,8
HAWK POINT,7
ROSEMEAD,117
CORNERSVILLE,11
COLLETTSVILLE,3
CHECK,4
EVERGREEN PK,22
20 KLRFO,1
ISLAND FALLS,3
SAN GABRIEL,141
SIGURD,3
KYLE,230
RUTHER GLEN,74
BOMBAY,1
TSET,1
IBERIA,6
PARADISE VLY,15
ALDERSON,8
PARKSVILLE,4
VESTAVIA,72
MIDPINES,2
ISLAND,5
SABINE PASS,1
HAMERSVILLE,13
TEXAS CITY,162
DEL SUR,8
DIME BOX,1
PINEY POINT,2
S SCHODACK,1
GLEN CAMPBELL,1
LONG EDDY,1
SOUTH PURMELA,1
PAWNEE,16
CLEARBROOK,1
O NEALS,1
GRANTHAM,8
RYAN PARK,1
GOLCONDA,7
ST DAVIDS,2
FERNANDINA,12
VERBANK,2
SPANISH SPRINGS,1
CARMEN,3
ST GEORGE,126
ARVADA,576
CARMEL,439
SEABROOK,151
COFFEEVILLE,9
MADISON MILLS,2
SINCLAIRVILLE,3
E GRAND RAPID,2
PESCADERO,2
PORT LAVACA,41
GREEN ISLAND,2
ELBRIDGE,5
RAYLE,2
SHICKLEY,1
SOUTH BOUND BROOK,12
SUN RIVER,1
TALLMAN,1
NOXAPATER,1
ANGELS CAMP,36
SUTTON,15
BURNEY,19
MEADE,9
NEWLAND,17
NEW WAVERLY,14
HEILWOOD,1
WHITEFORD,5
TEMPERANCE,46
MISSOURI VLY,3
BURNET,45
FERRIS,19
CLEARLAKE HIGHLNDS,1
EDGECOMB,1
CAPISTRANO BEACH,9
RANCHO STA MARG,2
JAMESON,1
YELLOW SPGS,4
GAP MILLS,2
KJDSJS,1
HILLSBOROUGH,207
MCKINLEYVILLE,67
BETHEL PARK,71
LAVEEN,291
FAIRMONT CITY,1
DARWIN,4
LINO LAKES,49
RAYNE,47
LODGE,1
SKIPPERVILLE,4
WILLOWICK,49
ELLENBORO,20
WELDONA,2
N PROVIDENCE,3
LANNON,4
MOKELUMNE HILL,13
DAYT BCH SH,6
POTLATCH,1
ISLE,17
INGRAM,14
AMBRIDGE,37
BAMBERG,19
TOWNSHIP OF WASHINGTON,31
DE SMET,2
PALOMAR MOUNTAIN,1
SHOREWOOD,120
HOP BOTTOM,3
SUGAR VALLEY,1
MINT HILL,86
CONINGTON MILL,1
BLUE CREEK,1
LEIMERT PARK,1
HILLSIDE,96
MURRAY,127
PERDIDO,8
OWINGSVILLE,8
LEONVILLE,1
ARPIN,3
OAKLAND,1616
MIAMI LAKES,130
WARDVILLE,1
HUNTINGTOWN,50
WEST DENNIS,12
KINGSBURG,78
HIWASSEE,2
EUFAULA,61
IUIUY,1
KINDRED,30
VOLGA,8
BLOOMINGROVE,1
WADMALAW ISLAND,10
VICTORY,1
WASHIN,1
KINGSBURY,7
NORTH FAIRFIELD,2
PINE VALLEY,16
GODWIN,5
ORONOGO,12
STEILACOOM,16
DUCK CREEK VILLAGE,10
RED BOILING SPRINGS,8
GILLETT GROVE,1
FAIRLAND,18
SUMMERVILLE,657
OLCOTT,1
WILLITS,59
RUSHVILLE,50
ROUND ROCK,797
NORTH ARLINGTON,35
PORTIA,1
COLDEN,6
YULEE,161
HOLTS SUMMIT,43
PETTIBONE,1
SUCCESS,2
BEDFORD,558
CUMBY,3
WEST READING,12
PORTIS,1
LA FARGEVILLE,5
WEST CHAZY,10
W VALLEY CITY,19
BANDERA,37
CITY OF ORANGE,2
EGAN,3
DILWORTH,16
WICKES,3
COWDEN,1
ROGERS CITY,7
TOPOCK,17
THETFORD,1
DAUPHIN ISL,1
WISC DELLS,5
PERRY,242
ULSTER,4
WOODWAY,40
DALHART,29
LOWER PAXTON,2
SEASIDE HGTS,1
FORDVILLE,1
RHOME,40
TENNYSON,1
GREEN VALLEY,209
FORT DIX,1
DEQUINCY,23
ROBBINSDALE,33
W STOCKHOLM,1
NORMALVILLE,6
ISOM,1
GARDEN CITY,518
SUBLETT,1
DEPUTY,3
BELLA VISTA,137
CHARLEMONT,2
MYAKKA CITY,42
SELLERSVILLE,37
ONEILL,9
BRADLEY BEACH,14
HESSTON,10
PENCE SPRINGS,1
MENTOR ON THE LAKE,17
OLIVER SPRINGS,25
COMMODORE,1
LITTLETON,745
BUCKATUNNA,2
SCHROON LAKE,9
USAF ACADEMY,2
BENEDICT,3
STEGER,31
WELLPINIT,1
CLAYCOMO,1
DUFUR,1
SPARKMAN,1
CASTELLA,1
CLEVELAND HEIGHTS,109
RESEDA,163
BADIN LAKE,1
SAINT NAZIANZ,1
HOYT LAKES,7
PETTUS,1
CASEY,7
GUM SPRING,7
BUCKHORN,5
GRANGERLAND,2
GRANITE SPRINGS,2
MAYER,53
ALLAMUCHY,1
MONTEVERDE,1
PROMISE CITY,1
EAST PETERSBURG,15
MCGUIRE AIR FORCE BASE,1
SEMINOLE,580
RAVENA,9
DOVER,556
MANDEVILLE,170
FARMERVILLE,15
FACKLER,1
MORNING SUN,4
POLLARD,1
STOCKHOLM,18
LA PORTE,321
TEBBETTS,4
PORT VINCENT,1
MIQUON,1
NABB,5
GOODLAND,33
INDIANHEAD PK,1
ODEM,18
ODEN,2
MACKINAW CITY,1
WRIGHT,8
MANVILLE,32
JEFFERSONVLLE,24
CLIFTON HTS,5
NEW RICHMOND,69
RICHMOND HEIGHTS,35
CASCO,23
LACLEDE,2
PLATTE,3
CUDDEBACKVLLE,1
SPEEDWELL,10
MARRERO,144
CHETOPA,2
LAYTONSVILLE,1
SISTERS,33
HOOD RIVER,38
MILFAY,1
TUTWILER,4
BENZONIA,3
CAMPBELL,209
LITCHFIELD PK,48
FLINTSTONE,25
MULBERRY,225
GLENROCK,8
EXIRA,2
SILVA,1
BALLINGER,10
LYNDEN,98
BIG CANOE,13
MCALLEN,311
SEVERANCE,50
ANIMAS,4
MONTE VISTA,22
CUMMING,916
SNOW SHOE,2
STARKSBORO,3
NICHOLASVILLE,101
NORCROSS,261
HAVRE,26
NORTH CLARENDON,1
CASAR,1
WEST HAZLETON,4
LEHMAN TOWNSHIP,1
POLAND,50
SEATAC,59
COTTONWOOD SHORES,6
HAMMON,3
PORTAL,6
OAKESDALE,2
CANDLER,44
SIOUX RAPIDS,1
NORTHOME,7
DES LACS,1
GRAND HAVEN,68
NACO,3
CHIPLEY,114
SHAWNEE,393
LA FAYETTE,71
METUCHEN,52
NEW PARK,1
STEINHATCHEE,25
WYNDMOOR,7
SPUR,9
ODIN,7
CARIBOU,14
FORT COLLINS,562
SIERRA MADRE,45
FINLEY,5
HANOVERTON,3
MENTCLE,1
LITTLE CANADA,26
WAKONDA,2
BUENA VENTURA LAKES,6
LECANTO,94
UPPERSTRASBURG,4
ONEIDA,50
BRIGHTWATERS,9
PALM HARBOR,768
LINWOOD,54
ROOPVILLE,9
ROBERTSVILLE,6
EGGERTSVILLE,3
WANATAH,12
ORONOCO,2
TIGNALL,2
GIRARD,103
ALEX BAY,1
CONSTANTINE,9
COCKEYSVILLE,39
LAVINIA,2
MOUNT AETNA,1
WAYNE CITY,1
DARROW,9
PORTER,225
OLMSTED,1
BRITT,9
CARLINVILLE,21
ALHAMBRA,148
ISABEL,1
LAGRANGE,243
BARBOURVILLE,15
MOUNTAIN PINE,4
WHITE MARSH,12
VOLIN,1
MESQUITE,649
CIRCLEVILLE,62
BAY HEAD,5
LOGAN,163
MADISON LAKE,14
MOUNT OLIVET,1
CANNELTON,5
STANBERRY,4
CROCKETT,43
CULVER CITY,133
BARNEGAT LIGHT,8
HUNTINGTON PARK,73
ESTACADA,27
ADAIRVILLE,2
AMHERSTDALE,1
E ROCHESTER,6
TARRANT,5
VALLEY GLEN,11
EMILY,5
NORTH CHELMSFORD,12
DUMONT,59
FLEMING ISLAND,151
STATE COLLEGE,86
CHANUTE,26
SCOTT BAR,1
COLLINS CENTER,1
BOLIGEE,3
GALIVANTS FRY,2
TRINITY,214
MAPLE GROVE,229
GRAND RIVERS,6
BERRIEN CENTER,1
PRATTSBURGH,3
NEW MARTINSVILLE,7
PRYOR,36
WEST BLOOMFIELD,222
KAHUKU,1
JUSTICEBURG,3
CALL,10
CITRUS HILLS,3
ORWELL,10
IRAAN,3
ODON,9
HOFFMAN EST,50
SALLISAW,32
LITTLE MOUNTAIN,8
WILLOW HILL,1
HENRYETTA,21
MCCURTAIN,1
NEW BURNSIDE,3
THICKET,3
MCVEYTOWN,1
STAMPING GROUND,8
HARLOWTON,6
SNOQUALMIE,47
ALLOUEZ,5
WATERSMEET,2
MONTE NIDO,1
WELLESLEY,19
VALIER,4
ENTERPRISE,167
HILTONIA,1
ROUGH AND READY,11
NORTH FALMOUTH,13
JENKINSBURG,6
SALTVILLE,7
SENECA FALLS,12
SARCOXIE,8
ONSET,9
MCDONOUGH,438
BAILEYTON,4
FELL TOWNSHIP,1
LENHARTSVILLE,2
BURIEN,74
ROBELINE,9
MCHENRY,162
WORTON,5
18 SEWS,1
CLINTON CORNERS,3
CANA,2
JANE LEW,6
JESSUP,47
DAY HEIGHTS,6
CRANFORD,73
BANNOCKBURN,1
CHASE CITY,15
SMYER,1
WANSHIP,3
BLUFFS,4
CAMP,1
DUBOIS,21
MAPLE VALLEY,117
CAPE SAN BLAS,3
KING QUEEN CH,2
CHEHLIS,1
CITRUS HTS,35
OVIEDO,452
LARAMIE,59
MCCOMB,35
VANSANT,7
LARIMORE,3
BROWN COUNTY,1
HOYLETON,1
LUMBER CITY,2
YALE,19
BLACK RIVER,8
LIMESTONE,23
BAY ST LOUIS,33
COLLEGE STATION,305
CRYSTAL SPGS,6
LACONIA,50
WILLIAMS,69
NAPA,355
DAVISTON,4
CAROL CITY,1
CHALMERS,1
GEORGE,1
COSTA MESA,290
LA VERNE,112
KAPLAN,37
PEARISBURG,12
RISCO,4
GAGETOWN,1
GOTEBO,1
OSWEGATCHIE,2
SOUTHERN VIEW,2
EAST PROVIDENCE,18
CLIMAX,20
DULLES,331
ANAHUAC,18
W PORTSMOUTH,3
MCCOOK,11
BUHLER,6
MCCOOL,1
HEARNE,27
BEAVER,60
PRESTON HOLLOW,1
PAWTUCKET,81
WHITELAND,41
SAN JACINTO,188
SALKUM,1
PT CHARLOTTE,174
CARR,2
SAVOY,28
BERKLEY,73
CARO,29
DURHAMVILLE,3
SANDSTONE,11
ST JOHNSVILLE,3
PLEASANT HOPE,9
ODUM,8
CHARLOTT HALL,3
NAPLES,4202
TYLER HILL,1
PALM SPRINGS,353
SUBLIMITY,8
EDWARDS,78
WAREHAM,28
PONCE INLET,59
KIMBALLTON,1
PHOENIXVILLE,174
WARRIOR RUN,1
DOYLINE,7
IDAHO CITY,3
BLAKESBURG,3
CAMERON PARK,113
CULLMAN,101
EAST MARION,3
WALNUT HILL,10
SKILLMAN,33
CASA,1
KYLES FORD,1
BRAYMER,2
FLANDERS,76
WETUMPKA,74
PONCHATOULA,125
GREERS FERRY,3
CARY,439
WAVERLY TOWNSHIP,1
IMLAY CITY,15
FRASER,58
MERCERSBURG,23
CRESTED BUTTE,20
GUADELUPE,1
CANAL WINCHESTER,121
CATO,7
VESUVIUS,1
REHOBOTH BCH,17
FORDLAND,8
ZALMA,1
SHELBY TOWNSHIP,201
BUTTERNUT,3
FELDA,1
BRIGH,1
WEST CORNWALL,1
RODANTHE,4
DE LEON SPRINGS,30
DARTMOUTH,29
SUN VILLAGE,1
MOORHEAD,144
ROME CITY,7
NATURAL BRIDGE STATION,2
EMERALD,3
KNEELAND,1
SOUTH ROXANA,8
SHOKAN,6
NASA,1
SOUTHFORD,1
EMERALD ISLE,38
BEARDEN,4
EAST HAVEN,127
NASH,10
ROCKVILLE,359
TRUMBAUERSVILLE,2
SUNRIVER,13
FRANKLIN GRV,1
CRYSTAL LAKES,1
LAOTTO,1
RISON,7
LONG NECK,8
SPRING DALE,1
CHATFIELD,11
DANESE,2
BARRYTOWN,1
CEMENT CITY,5
HUMPTULIPS,1
PLANTSVILLE,37
ROMAN FOREST,7
EAGLE NEST,1
MINETONKA MLS,1
OELWEIN,21
BERLIN HTS,3
ROSCOE,109
OLD STATION,1
VAN WERT,25
BALSAM LAKE,9
EUREKA SPRINGS,26
NEBERESKA,1
PROGRESO LAKES,2
BIOLA,3
MEDIA,134
PRAIRIE VW,1
RENSSELAERVILLE,2
THOMPSON RIDGE,2
CARMI,17
PIERCE CITY,5
SWORDS CREEK,1
CYPRESS INN,1
ORCHARD CITY,1
WAYNESBURG,35
KOTZEBUE,1
MORTON,92
NEWBURGH HTS,1
KATTSKILL BAY,3
LAKEPORT,52
DRIPPING SPRINGS,98
HAMPSTEAD,193
BURNS,40
BRIER,18
SAN ARDO,2
SUMMER SHADE,3
ALPAUGH,1
GLEEN HEIGHTS,1
KNOX CITY,3
GARDENA,193
MEDFORD LAKES,11
SNYDER,43
ARDSLEY,13
MT EPHRAIM,1
FIREBAUGH,28
PORTERVILLE,183
GOLD BAR,16
GARDEN PRAIRIE,1
HIGLEY,1
BETHALTO,24
WESTLINE,1
27 JHEW,1
LAKE LILLIAN,4
PIERCE,16
SOUTHOLD,10
GANDEEVILLE,1
BRICK,225
CHESTERFIELD,548
NORTH SAINT PAUL,21
SIERRA CITY,4
SANDSTON,35
ATTICA,41
EXCELSIOR,55
LOUISVILLE,2335
SPRING HOPE,15
LAKE WACCAMAW,7
ALDEN MANOR,1
NOKOMIS,298
BEAR RIVER,3
LUCERNE VALLEY,23
MAC ARTHUR,1
S LAKE TAHOE,22
DOWNS,8
STAR VALLEY,3
SLATYFORK,2
LE GRAND,10
CLAREMORE,165
MUSTANG,80
YANCEYVILLE,8
SMYRNA MILLS,1
ARGONIA,2
EDGEWOOD,184
REEDS,1
BELLPORT,18
REEDY,3
TUMWATER,62
NEDROW,4
MC GREGOR,31
ROYALTON,9
BEATTY,2
FARMINGTON HILLS,228
BAYVILLE,88
HAUBSTADT,12
NEW HAVEN,322
BEARDSLEY,2
DOVE CANYON,8
GREENHURST,1
FAYWOOD,1
BUENA VISTA,56
KINGSTON SPGS,6
MINGO JUNCTION,4
SHINGLE SPGS,3
JOELTON,22
EAST SANDWICH,11
DANBY,1
FAIROAKS RANCH,1
ROCKWOOD,49
GREAT MILLS,26
NELIGH,3
SARANAC LAKE,16
OAKWOOD VLG,1
FAUNSDALE,3
CLATONIA,3
UPTON,19
WELSTON,1
LYON MOUNTAIN,2
PIKESVILLE,72
SOUTH BLOOMFIELD,8
MINTO,2
DEAL,2
HOT SLPHR SPR,1
BODEGA BAY,15
EGG HARBOR CY,6
WADESTOWN,1
DOBSON,14
ASTON,78
MILLSTON,1
BETHEL ACRES,1
ASTOR,19
EAST ARLINGTON,1
EAST FAIRFIELD,1
WOOLLUM,1
WEST DEPTFORD,81
SNOW HILL,22
STARRUCCA,1
LONG PINE,3
SIKES,2
SAINT HELEN,16
GLEN HEAD,36
UNIONVILLE,73
WASHINGTON COURT,1
BARRINGTON,164
GIBSON,11
SALLIS,3
JACKS CREEK,1
LAKE PEEKSKILL,1
ROCKBRIDGE BATHS,2
WAITSFIELD,3
TIPPECANOE,3
WYATT,3
VALLEY CENTER,117
HIGHLAND,497
INDEPENDENCE,641
RESERVE,13
GRASS VALLEY,292
BELTON,234
CULBERTSON,2
ANTON CHICO,1
TAVERNIER,55
REDDICK,27
LADSON,128
ALMENA,4
NEW EGYPT,19
VESELI,1
COTTON PLANT,1
SIDELL,2
GRENORA,3
STANFIELD,26
SALTERS,4
STALLINGS,12
FLOODWOOD,4
SALLEY,6
BALTIMORE,2242
ESCANABA,27
MONCKS CORNER,152
CLEGHORN,1
POTRERO,5
ROLLINSFORD,9
BEE CAVES,1
COLUMBIAVILLE,20
BLACKWATER,4
WALNUT SPRINGS,1
TAHOE VISTA,12
FAIR PLAY,11
NEW BUFFALO,18
LA CRESCENTA,79
VICTORIA,303
COOLIN,3
TELFERNER,1
GRENOLA,1
HARTSEL,10
CLEBURNE,159
MCKENNEY,1
GRAFORD,26
ELYRIA,165
MT VERNON,9
DENNIS,15
AITKIN,28
JUDSONIA,19
HERMANVILLE,6
FOREST CITY,65
S PASADENA,16
LUMMI ISLAND,5
PORT CARBON,3
CELESTINE,1
CEDAR ISLAND,1
OSAWATOMIE,19
PORT NECHES,53
ARROWBEAR LK,1
GREENWICH,128
HILES,1
ANDERSONVILLE,18
ANCRAMDALE,1
LAKE OF THE WOODS,3
SHANNON CITY,1
CAMPBELLTON,2
BIRKENFELD,1
LACKAWAXEN,15
HIGHFIELD,1
CURWENSVILLE,8
HUGHES SPGS,3
ROCHELLE,47
YARNELL,4
RONCEVERTE,10
HENNESSEY,13
SEVILLE,19
SPLENDORA,49
LAKE SAINT CROIX BEACH,1
MUKILTEO,44
CHIMAYO,5
TUSTIN,248
LAKE COMO,1
FALLS CHURCH,212
HOBOKEN,223
NOCATEE,1
LAGUNITAS,6
PONDERAY,1
LAS CRUCES,377
ARGONNE,3
BOIS D ARC,3
RICHARDSON,411
SOBIESKI,9
SPRINGFIELD TOWNSHIP,5
BLOUNTVILLE,30
MOUNT GILEAD,45
FREEMAN,9
NEW FRANKEN,8
ZION GROVE,3
HIDDEN VALLEY,6
CLAREMONT,172
DULZURA,2
SOUTH PADRE ISLAND,31
MINNESOTA LAKE,1
ROHNERT PARK,161
SPEARMAN,7
HAMLER,1
HAMLET,23
MEADOWVIEW,8
RAY CITY,16
BURGIN,3
BROWNSTOWN TWP,16
OAKHAM,2
RIVIERA BEACH,271
CLOQUET,40
ABERNANT,1
SHOHOLA,10
SALISBURY MILLS,3
MURRELLS INLT,18
SUNOL,4
DILLONVALE,5
BOLTON LANDING,5
GROVEOAK,1
WAIMANALO,4
WAUCOMA,2
AMANA,2
OLD TOWN,51
GRAND TOWER,2
STARTEX,1
CLE ELUM,25
DEMA,1
ALDER CREEK,1
LEON VALLEY,8
LITTCARR,1
ETTRICK,1
FYFFE,6
MURDO,1
SHAKER HTS,12
CNTRY CLB HLS,9
SAND LAKE,13
SHADY SIDE,22
CAIN ROCK,1
DELL,1
LOHMAN,4
EVELETH,16
WILLISTON PK,5
BELLEAIR BLUFFS,22
CURRIE,4
FOLLANSBEE,10
BUSHLAND,3
GREY EAGLE,3
HAMLIN,31
MARICOPA,483
OTISCO,6
LARKSVILLE,9
SERENA,3
SPRING GLEN,1
BERRIEN SPRGS,5
GULF BREEZE,428
PLEASUREVILLE,7
WESTERN SPRINGS,39
CHALLENGE,2
HUNTINGDON,35
HAGERHILL,5
FORT COVINGTON,3
MELVIN VILLAGE,1
MUNGER,2
NORTH POTOMAC,53
CAMP GROVE,1
WASILLA,72
GRAYLING,25
LOVINGTON,45
YORKTOWN CROSSING,1
WOLBACH,2
TOWNSHEND,2
KEANSBURG,41
KRUPP,1
PINE GROVE,52
NEW EAGLE,6
SULTANA,1
CAROGA LAKE,5
EAGLE,184
BUTNER,4
PLYMOUTH,507
LACOMBE,41
DENT,11
COLUMBIA STATION,25
HAMPDEN,140
LEADINGTON,1
FULKS RUN,2
MOHNTON,23
LONG BARN,7
CRAIGMONT,2
RANDOM LAKE,5
HEDRICK,1
DADEVILLE,40
HILLS,3
DEWEES ISLAND,1
MONTAUK,16
BRYSON CITY,22
AFFTON,26
DRYDEN,27
MONROE TOWNSHIP,165
ATASCADERO,147
LANCING,8
ALBERTA,6
HORNICK,3
ALAMOSA,45
PRINCE FREDERICK,26
BOUTTE,6
S KINGSTOWN,2
PRSCTT VLY,1
MIDDLEBROOK,2
SOMERSWORTH,24
EL CERRITO,127
ST PARIS,1
FORT HALL,1
GOETZVILLE,3
MITCHELLVILLE,16
HOPWOOD,11
ELGIN,704
RCHO STA MARG,23
MERCEDES,45
FORT WALTON BEACH,481
VALLEY SPGS,9
WESTWORTH VLG,1
KENDUSKEAG,2
NEWMANSTOWN,6
LANCASTER,1855
CAMP VERDE,44
KEITHVILLE,32
BURLINGHAM,1
REMSEN,12
N SCRANTON,1
SPRGFLD,1
WASHTUCNA,1
PINE CASTLE,1
FRENCH SETTLEMENT,5
SUNFLOWER,3
BIRDS LNDG,1
SPERRYVILLE,4
LIGONIER,35
TIONESTA,13
YACOLT,20
QUEEN CITY,12
FANWOOD,34
NEW BLOOMFIELD,31
NISKAYUNA,26
RESCUE,41
WEST SHOKAN,4
LK FREDERICK,1
TOXEY,1
WINDSOR HILLS,4
LOS OJOS,1
SWEETSER,2
VENUS,49
WALKERTON,20
PIGEON FALLS,1
DAMON,15
SHERMANS DALE,26
ROCK TAVERN,7
OLD LYME,37
CREST HILL,73
LEIGH,5
STITES,1
WAVERLY HALL,4
DIMONDALE,7
WAIMEA,1
MCKEAN,4
MANAYUNK,1
BLACK CREEK,6
LA MOILLE,1
VILLAGE,2
MILLARD,3
ARMAGH,3
PERCY,1
SUMMERLAND KEY,43
NEW CASTLE,432
NORTH LIBERTY,73
SHASTA LAKE,64
PARCHMENT,5
NEW JOHSONVLE,2
DELTAVILLE,10
INDIAN LK EST,1
DELAVAN,46
YORK HAVEN,26
WAKARUSA,9
PARTHENON,2
LINCOLNWOOD,46
PERRYSBURG,134
SPAULDING,1
BEAUMONT,859
RICHVILLE,6
CHRISTOPHER,6
MONTARA,17
PEYTONA,2
ROSWELL,579
OAKFORD,2
LOYALTON,7
PASS CHRIS,6
WEST TOPSHAM,1
LORIDA,15
PRT JEFFERSON,8
SAINT PARIS,30
BLOOOMINGBURG,1
CLARION,19
CREEDMOOR,24
HOLTSVILLE,26
BELCHERTOWN,11
REESE,6
LA CENTER,39
NORTHEAST HARBOR,2
EDWARDSBURG,13
NEW SITE,1
DEXTER CITY,1
CAVE SPRINGS,16
RIVERBANK,130
RURAL RETREAT,9
ELK MOUND,5
N MONMOUTH,1
PARNELL,2
ROCHESTER MILLS,1
SANTA MARGARITA,14
SAN TAN VALLEY,527
AYDEN,17
CIBILO,1
DENDRON,1
PARSONSBURG,5
ROAN,1
SOUTH WINDHAM,1
SCHURZ,1
MECCA,15
SOUTH LAWRENCE,1
BRUCEVILLE,9
CALIFON,19
EPSOM,14
FAIRPLAY,15
ANDES,3
MAZEPPA,2
VANDERPOOL,1
GAS CITY,21
PROSPERITY,16
KEOTA,6
TEHACHAPI,168
YANKTON,44
LAKE BUTLER,19
MILESBURG,2
HAMILTON SQ,3
MOUNT CLEMENS,39
HALSTAD,3
SAINT ONGE,1
GASTON,56
GIBRALTAR,11
MAPLE CITY,5
MC CORDSVILLE,1
WESTAMPTON,45
STOPOVER,1
SOUTH WALPOLE,2
LATHRUP VILLAGE,19
MULESHOE,11
ROCK,8
LAKE VIEW TER,4
MRIOTT SLTRVL,1
ARMADA,21
ERTYJHD,1
RIEGELSVILLE,5
BATTLE MTN,3
KANTUCKY,1
AMADO,8
SILEX,8
METCALFE,1
TURNERS FALLS,2
EAGLE POINT,47
KEYSTONE HGTS,15
DICKINSON,224
KENOVA,6
MADDOCK,1
BROOKLINE,342
THACKERVILLE,4
ISLAND HGTS,1
EAGAN,143
ROBY,6
WALSHVILLE,2
PRUDENVILLE,13
EAGAR,19
UNIVERSAL CTY,12
MARLTON,160
BURNSIDE,8
AUBURN HILLS,70
BENTON RIDGE,1
ROCA,7
KOLOA,3
WEST FARMINGTON,4
TONICA,1
CALVIN,2
ADGER,134
FITZPATRICK,1
